participant_id,maxpay,maxfare_1,maxfare_2,maxfare_3,maxfare_4,maxfare_5,maxfare_7,conf_right,conf_safetech,conf_safe,supportl_dv_1,supportl_dv_2,supportl_dv_3,supportl_dv_4,supportl_dv_5,supportl_dv_6,acc_blame_programmer,acc_blame_company,acc_blame_govt,acc_blame_other,acc_blame_other_text,reg_focus_safety,reg_focus_innovation,reg_focus_other,reg_focus_other_text,company_purchase_rank_1,company_purchase_rank_2,company_purchase_rank_3,company_purchase_rank_4,company_purchase_rank_5,company_purchase_rank_6,company_purchase_rank_7,opinions,future,you_alone,friends_alone,family_alone,stranger_alone,you_pass,friends_pass,family_pass,stranger_pass,benefits_oe,risks_oe,media,drive,taxi,publictransit,bike,attn2,firstmover_1,firstmover_2,firstmover_3,firstmover_4,firstmover_5,firstmover_6r,race,edu,status,Employment.Status,Sex,Country.of.Birth,First.Language,Ethnicity..Simplified.,Current.Country.of.Residence,Student.Status,Nationality
5dc1cd625fd2031344dfe43d,30000,5,4,2,20,2,2,Not very confident,Somewhat confident,Somewhat confident,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,20,60,15,5,the person who bought the car,70,30,0,,1,5,2,3,4,6,7,The government,Within 5-10 years,Slightly uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,way less accidents,blue screen of death,Within the past week,A few times per week,Never,Never,A few times each month,A few times a year,Agree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Somewhat agree,White,4 year degree,4th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Male,Germany,German,White,United States,No,United States
5dc208b532b0ad172977f774,15000,7,10,6,20,7,7,Somewhat confident,Somewhat confident,Somewhat confident,Disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Disagree,Somewhat disagree,46,54,0,0,,100,0,0,,1,3,2,4,5,6,7,Experts in technology,Within 20-50 years,Slightly uncomfortable,Slightly uncomfortable,Extremely uncomfortable,Slightly uncomfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,"Perhaps less accidents, less stress for drivers, more efficient ways to get to destination","Safety isn't 100% guaranteed, autonomous vehicle may malfunction, hacking can occur",Within the past year,A few times each month,Less than once a year,Never,A few times per week,A few times a year,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,"Hispanic or Latinx,Asian",Some college,7th Rung,Unemployed (and job seeking),Female,United States,English,Mixed,United States,Yes,United States
5dc2fc7488381e215d497c7c,40000,10,10,5,20,5,2,Not very confident,Somewhat confident,Somewhat confident,Disagree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,20,50,5,25,Other vehicle/driver,70,20,10,Misc.,1,2,3,5,4,7,6,Experts in technology,It will never be widespread,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,lower carbon emissions,More deadly accidents,Within the past few months,Daily,A few times a year,Less than once a year,A few times a year,A few times a year,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,White,2 year degree,5th Rung,Full-Time,Female,United States,English,White,United States,Yes,United States
5dc47919b9fad3334f969660,32000,6,6,3,20,3,2,Not very confident,Somewhat confident,Somewhat confident,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,20,80,0,0,,71,29,0,,3,2,1,4,5,7,6,The general public,Within 20-50 years,Moderately comfortable,Slightly comfortable,Slightly uncomfortable,Neither comfortable nor uncomfortable,Slightly comfortable,Neither comfortable nor uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,safety and convenience,well developed ai,Within the past month,Daily,Never,A few times a year,A few times per week,A few times a year,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,White,4 year degree,5th Rung,Unemployed (and job seeking),Male,United States,English,White,United States,No,United States
5dc59aea37023940a0860dea,80000,10,5,10,20,5,4,Not very confident,Somewhat confident,Somewhat confident,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,20,35,5,40,Leaving this for situational variances,80,10,10,,1,5,2,4,6,3,7,Experts in technology,Within 5-10 years,Slightly uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Extremely uncomfortable,Neither comfortable nor uncomfortable,Accessibility for nondrivers,Safety and security,Within the past week,Daily,Less than once a year,A few times a year,A few times per week,A few times a year,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,White,4 year degree,7th Rung,Part-Time,Male,United States,English,White,United States,No,United States
5dc5be6f655ad243006d6de3,70000,20,22,10,20,15,10,Completely confident,Very confident,Very confident,Strongly agree,Strongly agree,Agree,Somewhat disagree,Agree,Agree,31,45,17,7,,51,30,19,,2,1,3,6,7,5,4,Experts in technology,Within the next 5 years,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Slightly comfortable,Moderately comfortable,Slightly comfortable,Moderately comfortable,No unconscious drive,No human touch,Within the past few months,Daily,A few times each month,Once a month,A few times per week,A few times a year,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,White,Professional degree,3rd Rung,Full-Time,Female,United States,English,White,United States,No,United States
5dc61f40655ad2483fad8d9a,50000,11,12,13,20,13,3,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,13,79,8,0,,85,15,0,,1,3,2,6,7,5,4,Experts in technology,Within 5-10 years,Slightly uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,"Safety, efficiency, and opportunity","Safety, job loss, and laziness",Within the past few months,A few times per week,A few times each month,Daily,Daily,A few times a year,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,White,4 year degree,4th Rung,Full-Time,Male,United States,English,White,United States,No,United States
5dc8caba96a939625ab4fbde,20000,7,12,6,20,10,6,Not very confident,Somewhat confident,Somewhat confident,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,70,20,10,0,,93,7,0,,1,5,4,2,3,7,6,Experts in ethics and social problems,Within 10-20 years,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Neither comfortable nor uncomfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Neither comfortable nor uncomfortable,"Safety, independence, freedom","Safety, cost, ethics",Within the past few years,A few times per week,A few times a year,Never,Less than once a year,A few times a year,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,White,4 year degree,4th Rung,Unemployed (and job seeking),Female,United States,English,White,United States,No,United States
5dc8d8b90a0b38630af7a0ba,0,17,1,6,20,1,1,Not confident at all,Somewhat confident,Somewhat confident,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Disagree,81,19,0,0,,92,8,0,,1,3,2,7,4,6,5,The general public,Within 50-100 years,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Neither comfortable nor uncomfortable,public transport availability,job loss communication,Within the past few years,Daily,Less than once a year,Less than once a year,A few times each month,A few times a year,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Hispanic or Latinx,4 year degree,5th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,United States,No,United States
5dcae5f05b73eb7c6150d33f,20000,3,4,4,20,3,2,Not very confident,Somewhat confident,Somewhat confident,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,80,20,0,0,,90,10,0,,1,6,2,4,3,7,5,The general public,Within 10-20 years,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,no social interactions,technlogy error,Within the past month,Daily,Once a month,A few times a year,Daily,A few times a year,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,White,2 year degree,7th Rung,Full-Time,Female,United States,English,White,United States,No,United States
5dcd609e90b6970330e774d6,10000,16,10,16,20,10,2,Very confident,Not very confident,Not very confident,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Disagree,Somewhat disagree,40,55,5,0,,90,8,2,,3,1,2,4,7,5,6,Experts in ethics and social problems,Within 10-20 years,Extremely uncomfortable,Slightly uncomfortable,Extremely uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Moderately uncomfortable,save people time while riding you can do some jobs,safety for the riders as well as the other people around you not in the vehicles,I have never seen anything about autonomous vehicles,Never,A few times each month,A few times each month,Daily,A few times a year,Disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,White,Doctorate,2nd Rung,Full-Time,Female,Italy,Italian,White,United States,Yes,Italy
5dcd6d1169c16d038c01dd14,40000,13,8,7,20,14,10,Very confident,Very confident,Somewhat confident,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Disagree,77,23,0,0,,98,2,0,,1,3,2,7,4,6,5,Experts in technology,Within 5-10 years,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Not having to drive,auto driving,Within the past few years,Daily,Never,Once a month,A few times each month,A few times a year,Neither agree nor disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,White,Some college,2nd Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,,No,United States
5dce29700ad506063969a4a5,40000,13,15,6,20,5,3,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,60,25,15,0,,72,28,0,,1,3,2,4,5,6,7,The autonomous vehicle companies themselves,Within 20-50 years,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,Slightly comfortable,"ease of use, fast, safety","safety, cost, less jobs for drivers",Within the past month,A few times per week,Never,Never,Once a month,A few times a year,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,White,Some college,6th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,United States,No,United States
5dceb7bf2c5c10000acda107,40000,12,24,10,20,5,1,Somewhat confident,Somewhat confident,Somewhat confident,Neither agree nor disagree,Strongly agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,49,51,0,0,,51,49,0,,1,3,6,7,2,5,4,Experts in technology,Within the next 5 years,Slightly comfortable,Slightly comfortable,Slightly uncomfortable,Neither comfortable nor uncomfortable,Slightly comfortable,Neither comfortable nor uncomfortable,Slightly uncomfortable,Neither comfortable nor uncomfortable,higher degree safety,safetyfear issues,Within the past week,A few times per week,A few times each month,Daily,Daily,A few times a year,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Other,4 year degree,3rd Rung,Full-Time,Male,United States,English,White,United States,No,United States
5dcec32a367c6d000a4282c2,35000,6,6,6,20,6,2,Not very confident,Somewhat confident,Somewhat confident,Strongly agree,Strongly agree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,25,25,25,25,passenger,72,28,0,,1,5,4,2,3,7,6,Experts in technology,Within 5-10 years,Slightly comfortable,Slightly comfortable,Slightly uncomfortable,Slightly comfortable,Moderately comfortable,Moderately comfortable,Slightly uncomfortable,Moderately comfortable,Safety security control,cost cutting measures,Within the past week,A few times per week,A few times a year,A few times a year,A few times each month,A few times a year,Neither agree nor disagree,Somewhat agree,Agree,Disagree,Somewhat disagree,Agree,White,Professional degree,4th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Male,United States,English,White,United States,No,United States
5dceca2541afe801a32e27ac,40000,20,10,15,20,5,4,Not very confident,Not very confident,Not confident at all,Neither agree nor disagree,Disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,20,35,45,0,,95,5,0,,1,4,2,5,3,6,7,The government,Within 10-20 years,Extremely uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Slightly uncomfortable,"Convenience, Cost, Access","Safety, Cost, AI",Within the past month,Less than once a year,A few times each month,A few times per week,A few times per week,A few times a year,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Black or African American,Professional degree,8th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,Black,United States,No,United States
5dcecfd4fce60601b34dd095,40000,5,7,1,20,8,1,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,36,32,32,0,,97,3,0,,NA,NA,NA,NA,NA,NA,NA,The government,Within the next 5 years,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,wave of the future,"coding, uncertainty, safety, ",Within the past few years,Never,Less than once a year,Never,Never,A few times a year,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Strongly agree,White,Professional degree,5th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,United States,No,United States
